,staked_rpl_value_in_eth,provided_eth,matched_eth
2925,307.8281085476632,240.0,720.0
2926,2.1547967598336424,8.0,24.0
2927,6.553028898517069,32.0,32.0
2928,2.4037021667921494,8.0,24.0
2929,8.815188003472354,40.0,88.0
2930,2.212514530186329,8.0,24.0
2931,12.479198391477107,40.0,120.0
2932,2.853692465047345,8.0,24.0
2933,4.461284167862321,16.0,48.0
2934,2.455318678830149,8.0,24.0
2935,12.453011969927868,32.0,96.0
2936,2.2383276153300424,8.0,24.0
2937,2.272252140812338,8.0,24.0
2938,15.872386846988881,56.0,168.0
2939,1.919286131649378,16.0,16.0
2940,23.21771244539123,72.0,216.0
2941,2.374583235754912,8.0,24.0
2942,2.0884213239280527,16.0,16.0
2943,1.9441409523234163,16.0,16.0
2944,3.8478513568457897,8.0,24.0
2945,34.761088798598486,120.0,360.0
2946,1.7315331105806056,16.0,16.0
2947,2.8628014094932674,8.0,24.0
2948,3.9662547306189913,8.0,24.0
2949,2.38566784124439,8.0,24.0
2950,4.937742722330592,16.0,48.0
2951,1.9262493766180373,16.0,16.0
2952,2.482788139357036,8.0,24.0
2953,2.544526384511768,8.0,24.0
2954,3.889545491426963,16.0,16.0
2955,1.9815741874511585,16.0,16.0
2956,1.6525684121360242,16.0,16.0
2957,11.280452929664756,32.0,96.0
2958,2.5311729707823005,8.0,24.0
2959,2.5203426387339927,8.0,24.0
2960,0.0,0.0,0.0
2961,1.717537360762009,16.0,16.0
2962,4.014312136704203,24.0,40.0
2963,310.30220733060565,0.0,0.0
2964,2.5203426387339927,8.0,24.0
2965,2.5608338998576685,8.0,24.0
2966,3.270673653318921,8.0,24.0
2967,2.5011033819497634,8.0,24.0
2968,2.5972996658709078,8.0,24.0
2969,2.5395818955182214,8.0,24.0
2970,4.657242741714007,8.0,24.0
2971,28.1068098439056,24.0,72.0
2972,4.648108242785793,8.0,24.0
2973,1.9220017527444722,16.0,16.0
2974,2.5865393380808737,8.0,24.0
2975,4.21339723574614,8.0,24.0
2976,1.678200362408164,16.0,16.0
2977,3.8478513568457897,8.0,24.0
2978,2.863235721285729,8.0,24.0
2979,2.541821152615338,8.0,24.0
2980,2.4029924877529028,8.0,24.0
2981,2.4626248683813055,8.0,24.0
2982,2.4431531072951573,8.0,24.0
2983,2.4002987188510927,8.0,24.0
2984,3.0459091617268195,8.0,24.0
2985,2.9422980185257015,8.0,24.0
2986,2.7111511578698595,8.0,24.0
2987,2.5011033819497634,8.0,24.0
2988,5.963796938707063,8.0,24.0
2989,1335.5892059611735,2088.0,6264.0
2990,2.587687398269908,8.0,24.0
2991,2.6561271906083936,8.0,24.0
2992,19.12990510550044,64.0,192.0
2993,10.438582910319756,32.0,96.0
2994,2.9609908053841565,8.0,24.0
2995,2.0486519199706743,16.0,16.0
2996,2.6934959497920525,8.0,24.0
2997,2.6934959497920525,8.0,24.0
2998,2.685607995882685,8.0,24.0
2999,9.55036706769125,32.0,96.0
3000,14.333246304250567,40.0,120.0
3001,4.809814196057237,32.0,32.0
3002,6.96959251437577,24.0,72.0
3003,2.8871975566659414,8.0,24.0
3004,14.198571506760963,8.0,24.0
3005,3.3654219907744847,8.0,24.0
3006,4.809814196057237,8.0,24.0
3007,14.616100860321621,48.0,144.0
3008,0.0,0.0,0.0
3009,15.28662004984243,48.0,144.0
3010,14.840420559417872,32.0,96.0
3011,1.6930545970121476,16.0,16.0
3012,2.4049070980286187,8.0,24.0
3013,14.508645708801566,8.0,24.0
3014,2.3423660460001257,8.0,24.0
3015,6.690327838294494,8.0,24.0
3016,2.558401623377724,8.0,24.0
3017,2.891485823578355,8.0,24.0
3018,2.3664285844601607,8.0,24.0
3019,2.8816870214180583,8.0,24.0
3020,1.7831802245449841,16.0,16.0
3021,2.017330538577216,16.0,16.0
3022,0.0,0.0,0.0
3023,2.9470589737339097,8.0,24.0
3024,0.0,0.0,0.0
3025,111.81222753949349,192.0,576.0
3026,2.5429221090804015,8.0,24.0
3027,2.6111504627523567,8.0,24.0
3028,1.6591250133177526,16.0,16.0
3029,0.0,0.0,0.0
3030,10.800669314242935,16.0,48.0
3031,2.635778179439366,8.0,24.0
3032,3.8478513568457897,8.0,24.0
3033,7.280598946927462,24.0,72.0
